"","GSM432030","GSM432031","GSM432032","GSM432033","GSM432034","GSM432209","GSM432210","GSM432211","GSM432212","GSM432213","GSM432241","GSM432231","GSM432232","GSM432233","GSM432260","GSM432261","GSM432393","GSM432394","GSM432395","GSM432396","GSM432397","GSM432398","GSM432399","GSM432400","GSM432414","GSM432415","GSM432416"
"CMTM4",11.7935641646428,11.5733694577026,11.8331751455846,11.904547413307,12.1470633422793,12.2045465658961,12.0239787109297,11.7507610839024,12.072465485524,12.1604071881996,12.0363757586634,11.8639521083143,12.1017244707322,12.2160927134752,11.7142284174897,11.1187009043037,11.071854457247,10.892089261904,11.7197441154768,11.6485055799904,11.7336410082813,11.6978804442828,11.4083064335914,11.627092847433,10.0441209951121,10.6153064240496,10.4232803930536
"NDUFS1",8.61712896124692,8.85946174073377,8.68804809735493,8.6286348270716,8.32014849782698,8.57733375534021,8.91720165513657,8.72153566725136,9.36464501930693,8.31106448867027,8.73357171809715,8.41201174075674,8.06326600393636,8.64355009539461,7.35000023143109,7.59793727756147,7.07260792899676,7.44395183644442,7.52919827646211,7.38102969293253,7.28275539505325,7.33870194287755,6.73292056956021,7.02957513231559,7.38743665143082,7.0793762370872,6.95804362162022
"ACO1",9.76915393907355,9.74860382394543,9.68726008368588,9.64301559089283,9.6840726049923,9.80949930324079,9.29579446260598,9.41633742253381,9.40280236757505,9.79957272432733,9.67001707498601,9.82273305589612,9.60499650479963,9.5554291059517,9.67855847441875,8.45448432716198,8.66527918337432,8.64048200106449,9.7714001029039,9.82168955104414,9.74262982693666,9.56020271501431,9.20086058125085,9.53149096004584,7.54893039967814,7.59934889768772,7.65883435893924
"DNAJC3",9.54844799676242,9.53756563090182,9.72841923645715,9.87135013181244,9.90752187511197,10.0853118918477,10.3196371850322,10.147978128497,10.7316980278235,9.89010878763669,9.65969130795303,9.29779140825409,9.19502342163486,9.64555909115217,9.27896220105844,8.88241707392033,8.77386254895697,8.74384054690297,9.52472368278945,9.25460876779159,9.08231949531306,8.96651387916443,9.15783410804785,9.36486290436798,9.26160823019695,9.63545241177222,9.80186117310786
"SPTBN1",11.0528403531146,10.8422820063338,11.1724929970447,11.0930115349871,10.8948752345358,10.8898970298347,11.1756552129832,10.4960664824341,11.4031081006929,10.8232019419302,10.5967898747541,10.6959231621173,9.5135761891678,10.8943724794688,10.014803197902,8.93648694556854,10.0614001746585,10.4139445877233,10.2914203205721,9.76979967861152,9.83532821021404,8.44163780674313,9.69340994435384,9.92941343303587,10.0325621583233,9.83379843438135,10.854109617353
